5 Minutes,Flow (Veh/5 Minutes)
22/02/2020 9:20,112
22/02/2020 9:25,119
22/02/2020 9:30,118
22/02/2020 9:35,110
22/02/2020 9:40,98
22/02/2020 9:45,117
22/02/2020 9:50,107
22/02/2020 9:55,119
22/02/2020 10:00,100
22/02/2020 10:05,97
22/02/2020 10:10,103
22/02/2020 10:15,115
22/02/2020 10:20,98
22/02/2020 10:25,103
22/02/2020 10:30,120
22/02/2020 10:35,92
22/02/2020 10:40,124
22/02/2020 10:45,103
22/02/2020 10:50,113
22/02/2020 10:55,112
22/02/2020 11:00,105
22/02/2020 11:05,116
22/02/2020 11:10,97
22/02/2020 11:15,103
22/02/2020 11:20,107
22/02/2020 11:25,107
22/02/2020 11:30,95
22/02/2020 11:35,102
22/02/2020 11:40,113
22/02/2020 11:45,123
22/02/2020 11:50,100
22/02/2020 11:55,81
22/02/2020 12:00,97
22/02/2020 12:05,103
22/02/2020 12:10,80
22/02/2020 12:15,74
22/02/2020 12:20,81
22/02/2020 12:25,94
22/02/2020 12:30,105
22/02/2020 12:35,82
22/02/2020 12:40,89
22/02/2020 12:45,84
22/02/2020 12:50,80
22/02/2020 12:55,92
22/02/2020 13:00,84
22/02/2020 13:05,97
22/02/2020 13:10,92
22/02/2020 13:15,93
22/02/2020 13:20,100
22/02/2020 13:25,97
22/02/2020 13:30,106
22/02/2020 13:35,96
22/02/2020 13:40,89
22/02/2020 13:45,96
22/02/2020 13:50,93
22/02/2020 13:55,96
22/02/2020 14:00,82
22/02/2020 14:05,114
22/02/2020 14:10,92
22/02/2020 14:15,100
22/02/2020 14:20,110
22/02/2020 14:25,100
22/02/2020 14:30,94
22/02/2020 14:35,106
22/02/2020 14:40,103
22/02/2020 14:45,106
22/02/2020 14:50,113
22/02/2020 14:55,101
22/02/2020 15:00,96
22/02/2020 15:05,99
22/02/2020 15:10,89
22/02/2020 15:15,87
22/02/2020 15:20,100
22/02/2020 15:25,97
22/02/2020 15:30,103
22/02/2020 15:35,114
22/02/2020 15:40,112
22/02/2020 15:45,105
22/02/2020 15:50,106
22/02/2020 15:55,130
22/02/2020 16:00,92
22/02/2020 16:05,94
22/02/2020 16:10,95
22/02/2020 16:15,103
22/02/2020 16:20,91
22/02/2020 16:25,88
22/02/2020 16:30,94
22/02/2020 16:35,88
22/02/2020 16:40,80
22/02/2020 16:45,116
22/02/2020 16:50,87
22/02/2020 16:55,91
22/02/2020 17:00,96
22/02/2020 17:05,100
22/02/2020 17:10,94
22/02/2020 17:15,104
22/02/2020 17:20,98
22/02/2020 17:25,98
22/02/2020 17:30,85
22/02/2020 17:35,78
22/02/2020 17:40,73
22/02/2020 17:45,66
22/02/2020 17:50,99
22/02/2020 17:55,75
22/02/2020 18:00,70
22/02/2020 18:05,68
22/02/2020 18:10,70
22/02/2020 18:15,86
22/02/2020 18:20,77
22/02/2020 18:25,65
22/02/2020 18:30,78
22/02/2020 18:35,80
22/02/2020 18:40,73
22/02/2020 18:45,67
22/02/2020 18:50,74
22/02/2020 18:55,72
22/02/2020 19:00,87
22/02/2020 19:05,62
22/02/2020 19:10,76
22/02/2020 19:15,68
22/02/2020 19:20,71
22/02/2020 19:25,59
22/02/2020 19:30,65
22/02/2020 19:35,76
22/02/2020 19:40,56
22/02/2020 19:45,59
22/02/2020 19:50,54
22/02/2020 19:55,66
22/02/2020 20:00,41
22/02/2020 20:05,58
22/02/2020 20:10,58
22/02/2020 20:15,40
22/02/2020 20:20,54
22/02/2020 20:25,46
22/02/2020 20:30,43
22/02/2020 20:35,49
22/02/2020 20:40,38
22/02/2020 20:45,45
22/02/2020 20:50,39
22/02/2020 20:55,37
22/02/2020 21:00,49
22/02/2020 21:05,43
22/02/2020 21:10,45
22/02/2020 21:15,41
22/02/2020 21:20,41
22/02/2020 21:25,33
22/02/2020 21:30,38
22/02/2020 21:35,51
22/02/2020 21:40,26
22/02/2020 21:45,39
22/02/2020 21:50,32
22/02/2020 21:55,34
22/02/2020 22:00,31
22/02/2020 22:05,30
22/02/2020 22:10,26
22/02/2020 22:15,25
22/02/2020 22:20,26
22/02/2020 22:25,22
22/02/2020 22:30,23
22/02/2020 22:35,20
22/02/2020 22:40,19
22/02/2020 22:45,20
22/02/2020 22:50,16
22/02/2020 22:55,20
22/02/2020 23:00,17
22/02/2020 23:05,14
22/02/2020 23:10,13
22/02/2020 23:15,15
22/02/2020 23:20,16
22/02/2020 23:25,10
22/02/2020 23:30,15
22/02/2020 23:35,16
22/02/2020 23:40,15
22/02/2020 23:45,14
22/02/2020 23:50,9
22/02/2020 23:55,11
24/02/2020 0:00,15
24/02/2020 0:05,9
24/02/2020 0:10,12
24/02/2020 0:15,8
24/02/2020 0:20,9
24/02/2020 0:25,9
24/02/2020 0:30,6
24/02/2020 0:35,4
24/02/2020 0:40,7
24/02/2020 0:45,7
24/02/2020 0:50,8
24/02/2020 0:55,7
24/02/2020 1:00,7
24/02/2020 1:05,9
24/02/2020 1:10,4
24/02/2020 1:15,5
24/02/2020 1:20,4
24/02/2020 1:25,5
24/02/2020 1:30,3
24/02/2020 1:35,5
24/02/2020 1:40,4
24/02/2020 1:45,3
24/02/2020 1:50,7
24/02/2020 1:55,6
24/02/2020 2:00,4
24/02/2020 2:05,0
24/02/2020 2:10,2
24/02/2020 2:15,4
24/02/2020 2:20,3
24/02/2020 2:25,5
24/02/2020 2:30,4
24/02/2020 2:35,5
24/02/2020 2:40,0
24/02/2020 2:45,5
24/02/2020 2:50,2
24/02/2020 2:55,2
24/02/2020 3:00,1
24/02/2020 3:05,5
24/02/2020 3:10,2
24/02/2020 3:15,2
24/02/2020 3:20,6
24/02/2020 3:25,6
24/02/2020 3:30,10
24/02/2020 3:35,5
24/02/2020 3:40,10
24/02/2020 3:45,6
24/02/2020 3:50,13
24/02/2020 3:55,5
24/02/2020 4:00,7
24/02/2020 4:05,11
24/02/2020 4:10,12
24/02/2020 4:15,10
24/02/2020 4:20,11
24/02/2020 4:25,19
24/02/2020 4:30,24
24/02/2020 4:35,26
24/02/2020 4:40,31
24/02/2020 4:45,38
24/02/2020 4:50,45
24/02/2020 4:55,44
24/02/2020 5:00,52
24/02/2020 5:05,59
24/02/2020 5:10,60
24/02/2020 5:15,66
24/02/2020 5:20,68
24/02/2020 5:25,70
24/02/2020 5:30,86
24/02/2020 5:35,92
24/02/2020 5:40,100
24/02/2020 5:45,104
24/02/2020 5:50,115
24/02/2020 5:55,93
24/02/2020 6:00,116
24/02/2020 6:05,110
24/02/2020 6:10,107
24/02/2020 6:15,138
24/02/2020 6:20,161
24/02/2020 6:25,157
24/02/2020 6:30,137
24/02/2020 6:35,183
24/02/2020 6:40,178
24/02/2020 6:45,172
24/02/2020 6:50,146
24/02/2020 6:55,139
24/02/2020 7:00,121
24/02/2020 7:05,127
24/02/2020 7:10,88
24/02/2020 7:15,94
24/02/2020 7:20,89
24/02/2020 7:25,79
24/02/2020 7:30,88
24/02/2020 7:35,88
24/02/2020 7:40,76
24/02/2020 7:45,73
24/02/2020 7:50,79
24/02/2020 7:55,74
24/02/2020 8:00,69
24/02/2020 8:05,56
24/02/2020 8:10,63
24/02/2020 8:15,50
24/02/2020 8:20,70
24/02/2020 8:25,67
24/02/2020 8:30,75
24/02/2020 8:35,70
24/02/2020 8:40,63
24/02/2020 8:45,73
24/02/2020 8:50,74
24/02/2020 8:55,80
24/02/2020 9:00,71
24/02/2020 9:05,78
24/02/2020 9:10,73
24/02/2020 9:15,97
24/02/2020 9:20,91
24/02/2020 9:25,118
24/02/2020 9:30,121
24/02/2020 9:35,108
24/02/2020 9:40,119
24/02/2020 9:45,107
24/02/2020 9:50,100
24/02/2020 9:55,109
24/02/2020 10:00,101
24/02/2020 10:05,121
24/02/2020 10:10,107
24/02/2020 10:15,114
24/02/2020 10:20,114
24/02/2020 10:25,113
24/02/2020 10:30,108
24/02/2020 10:35,119
24/02/2020 10:40,113
24/02/2020 10:45,120
24/02/2020 10:50,118
24/02/2020 10:55,106
24/02/2020 11:00,131
24/02/2020 11:05,101
24/02/2020 11:10,81
24/02/2020 11:15,103
24/02/2020 11:20,115
24/02/2020 11:25,103
24/02/2020 11:30,120
24/02/2020 11:35,126
24/02/2020 11:40,98
24/02/2020 11:45,98
24/02/2020 11:50,92
24/02/2020 11:55,84
24/02/2020 12:00,106
24/02/2020 12:05,103
24/02/2020 12:10,110
24/02/2020 12:15,101
24/02/2020 12:20,97
24/02/2020 12:25,109
24/02/2020 12:30,99
24/02/2020 12:35,92
24/02/2020 12:40,93
24/02/2020 12:45,111
24/02/2020 12:50,91
24/02/2020 12:55,84
24/02/2020 13:00,70
24/02/2020 13:05,89
24/02/2020 13:10,91
24/02/2020 13:15,94
24/02/2020 13:20,103
24/02/2020 13:25,105
24/02/2020 13:30,89
24/02/2020 13:35,95
24/02/2020 13:40,100
24/02/2020 13:45,96
24/02/2020 13:50,102
24/02/2020 13:55,103
24/02/2020 14:00,112
24/02/2020 14:05,91
24/02/2020 14:10,89
24/02/2020 14:15,106
24/02/2020 14:20,121
24/02/2020 14:25,106
24/02/2020 14:30,101
24/02/2020 14:35,107
24/02/2020 14:40,114
24/02/2020 14:45,121
24/02/2020 14:50,118
24/02/2020 14:55,97
24/02/2020 15:00,100
24/02/2020 15:05,97
24/02/2020 15:10,95
24/02/2020 15:15,109
24/02/2020 15:20,90
24/02/2020 15:25,97
24/02/2020 15:30,102
24/02/2020 15:35,112
24/02/2020 15:40,96
24/02/2020 15:45,119
24/02/2020 15:50,107
24/02/2020 15:55,104
24/02/2020 16:00,96
24/02/2020 16:05,96
24/02/2020 16:10,92
24/02/2020 16:15,95
24/02/2020 16:20,94
24/02/2020 16:25,99
24/02/2020 16:30,97
24/02/2020 16:35,88
24/02/2020 16:40,90
24/02/2020 16:45,92
24/02/2020 16:50,85
24/02/2020 16:55,114
24/02/2020 17:00,104
24/02/2020 17:05,89
24/02/2020 17:10,83
24/02/2020 17:15,103
24/02/2020 17:20,85
24/02/2020 17:25,95
24/02/2020 17:30,100
24/02/2020 17:35,84
24/02/2020 17:40,75
24/02/2020 17:45,92
24/02/2020 17:50,69
24/02/2020 17:55,85
24/02/2020 18:00,69
24/02/2020 18:05,68
24/02/2020 18:10,81
24/02/2020 18:15,88
24/02/2020 18:20,89
24/02/2020 18:25,93
24/02/2020 18:30,75
24/02/2020 18:35,70
24/02/2020 18:40,73
24/02/2020 18:45,78
24/02/2020 18:50,73
24/02/2020 18:55,61
24/02/2020 19:00,59
24/02/2020 19:05,79
24/02/2020 19:10,71
24/02/2020 19:15,76
24/02/2020 19:20,83
24/02/2020 19:25,64
24/02/2020 19:30,60
24/02/2020 19:35,73
24/02/2020 19:40,78
24/02/2020 19:45,62
24/02/2020 19:50,67
24/02/2020 19:55,64
24/02/2020 20:00,65
24/02/2020 20:05,55
24/02/2020 20:10,71
24/02/2020 20:15,68
24/02/2020 20:20,61
24/02/2020 20:25,49
24/02/2020 20:30,62
24/02/2020 20:35,61
24/02/2020 20:40,53
24/02/2020 20:45,50
24/02/2020 20:50,47
24/02/2020 20:55,44
24/02/2020 21:00,39
24/02/2020 21:05,32
24/02/2020 21:10,51
24/02/2020 21:15,44
24/02/2020 21:20,49
24/02/2020 21:25,52
24/02/2020 21:30,42
24/02/2020 21:35,41
24/02/2020 21:40,39
24/02/2020 21:45,45
24/02/2020 21:50,29
24/02/2020 21:55,32
24/02/2020 22:00,29
24/02/2020 22:05,37
24/02/2020 22:10,43
24/02/2020 22:15,42
24/02/2020 22:20,27
24/02/2020 22:25,29
24/02/2020 22:30,28
24/02/2020 22:35,28
24/02/2020 22:40,25
24/02/2020 22:45,17
24/02/2020 22:50,19
24/02/2020 22:55,30
24/02/2020 23:00,19
24/02/2020 23:05,24
24/02/2020 23:10,20
24/02/2020 23:15,13
24/02/2020 23:20,20
24/02/2020 23:25,13
24/02/2020 23:30,13
24/02/2020 23:35,14
24/02/2020 23:40,10
24/02/2020 23:45,14
24/02/2020 23:50,15
24/02/2020 23:55,16
25/02/2020 0:00,11
25/02/2020 0:05,14
25/02/2020 0:10,14
25/02/2020 0:15,7
25/02/2020 0:20,10
25/02/2020 0:25,12
25/02/2020 0:30,12
25/02/2020 0:35,8
25/02/2020 0:40,10
25/02/2020 0:45,6
25/02/2020 0:50,7
25/02/2020 0:55,6
25/02/2020 1:00,5
25/02/2020 1:05,11
25/02/2020 1:10,7
25/02/2020 1:15,8
25/02/2020 1:20,11
25/02/2020 1:25,5
25/02/2020 1:30,5
25/02/2020 1:35,5
25/02/2020 1:40,5
25/02/2020 1:45,3
25/02/2020 1:50,7
25/02/2020 1:55,4
25/02/2020 2:00,8
25/02/2020 2:05,4
25/02/2020 2:10,5
25/02/2020 2:15,4
25/02/2020 2:20,6
25/02/2020 2:25,4
25/02/2020 2:30,4
25/02/2020 2:35,5
25/02/2020 2:40,5
25/02/2020 2:45,4
25/02/2020 2:50,5
25/02/2020 2:55,4
25/02/2020 3:00,2
25/02/2020 3:05,2
25/02/2020 3:10,3
25/02/2020 3:15,5
25/02/2020 3:20,3
25/02/2020 3:25,4
25/02/2020 3:30,4
25/02/2020 3:35,11
25/02/2020 3:40,11
25/02/2020 3:45,6
25/02/2020 3:50,4
25/02/2020 3:55,8
25/02/2020 4:00,6
25/02/2020 4:05,9
25/02/2020 4:10,14
25/02/2020 4:15,19
25/02/2020 4:20,18
25/02/2020 4:25,21
25/02/2020 4:30,24
25/02/2020 4:35,28
25/02/2020 4:40,42
25/02/2020 4:45,35
25/02/2020 4:50,45
25/02/2020 4:55,34
25/02/2020 5:00,51
25/02/2020 5:05,62
25/02/2020 5:10,59
25/02/2020 5:15,67
25/02/2020 5:20,76
25/02/2020 5:25,75
25/02/2020 5:30,79
25/02/2020 5:35,94
25/02/2020 5:40,107
25/02/2020 5:45,111
25/02/2020 5:50,111
25/02/2020 5:55,97
25/02/2020 6:00,110
25/02/2020 6:05,98
25/02/2020 6:10,151
25/02/2020 6:15,134
25/02/2020 6:20,137
25/02/2020 6:25,146
25/02/2020 6:30,145
25/02/2020 6:35,166
25/02/2020 6:40,166
25/02/2020 6:45,159
25/02/2020 6:50,138
25/02/2020 6:55,137
25/02/2020 7:00,136
25/02/2020 7:05,134
25/02/2020 7:10,97
25/02/2020 7:15,112
25/02/2020 7:20,89
25/02/2020 7:25,82
25/02/2020 7:30,82
25/02/2020 7:35,83
25/02/2020 7:40,82
25/02/2020 7:45,76
25/02/2020 7:50,74
25/02/2020 7:55,65
25/02/2020 8:00,70
25/02/2020 8:05,66
25/02/2020 8:10,59
25/02/2020 8:15,69
25/02/2020 8:20,69
25/02/2020 8:25,62
25/02/2020 8:30,60
25/02/2020 8:35,78
25/02/2020 8:40,59
25/02/2020 8:45,69
25/02/2020 8:50,59
25/02/2020 8:55,74
25/02/2020 9:00,87
25/02/2020 9:05,89
25/02/2020 9:10,87
25/02/2020 9:15,94
25/02/2020 9:20,86
25/02/2020 9:25,134
25/02/2020 9:30,102
25/02/2020 9:35,112
25/02/2020 9:40,110
25/02/2020 9:45,96
25/02/2020 9:50,120
25/02/2020 9:55,108
25/02/2020 10:00,122
25/02/2020 10:05,109
25/02/2020 10:10,107
25/02/2020 10:15,108
25/02/2020 10:20,102
25/02/2020 10:25,115
25/02/2020 10:30,121
25/02/2020 10:35,111
25/02/2020 10:40,118
25/02/2020 10:45,103
25/02/2020 10:50,110
25/02/2020 10:55,110
25/02/2020 11:00,123
25/02/2020 11:05,111
25/02/2020 11:10,96
25/02/2020 11:15,117
25/02/2020 11:20,96
25/02/2020 11:25,111
25/02/2020 11:30,104
25/02/2020 11:35,100
25/02/2020 11:40,98
25/02/2020 11:45,125
25/02/2020 11:50,105
25/02/2020 11:55,113
25/02/2020 12:00,93
25/02/2020 12:05,86
25/02/2020 12:10,41
25/02/2020 12:15,85
25/02/2020 12:20,114
25/02/2020 12:25,99
25/02/2020 12:30,104
25/02/2020 12:35,92
25/02/2020 12:40,101
25/02/2020 12:45,97
25/02/2020 12:50,106
25/02/2020 12:55,107
25/02/2020 13:00,96
25/02/2020 13:05,102
25/02/2020 13:10,107
25/02/2020 13:15,101
25/02/2020 13:20,104
25/02/2020 13:25,97
25/02/2020 13:30,119
25/02/2020 13:35,84
25/02/2020 13:40,100
25/02/2020 13:45,104
25/02/2020 13:50,94
25/02/2020 13:55,78
25/02/2020 14:00,83
25/02/2020 14:05,96
25/02/2020 14:10,86
25/02/2020 14:15,120
25/02/2020 14:20,109
25/02/2020 14:25,108
25/02/2020 14:30,119
25/02/2020 14:35,91
25/02/2020 14:40,113
25/02/2020 14:45,107
25/02/2020 14:50,100
25/02/2020 14:55,105
25/02/2020 15:00,108
25/02/2020 15:05,98
25/02/2020 15:10,103
25/02/2020 15:15,109
25/02/2020 15:20,117
25/02/2020 15:25,104
25/02/2020 15:30,99
25/02/2020 15:35,112
25/02/2020 15:40,113
25/02/2020 15:45,126
25/02/2020 15:50,99
25/02/2020 15:55,100
25/02/2020 16:00,86
25/02/2020 16:05,82
25/02/2020 16:10,93
25/02/2020 16:15,85
25/02/2020 16:20,108
25/02/2020 16:25,81
25/02/2020 16:30,85
25/02/2020 16:35,83
25/02/2020 16:40,89
25/02/2020 16:45,88
25/02/2020 16:50,94
25/02/2020 16:55,90
25/02/2020 17:00,91
25/02/2020 17:05,85
25/02/2020 17:10,76
25/02/2020 17:15,115
25/02/2020 17:20,96
25/02/2020 17:25,95
25/02/2020 17:30,101
25/02/2020 17:35,102
25/02/2020 17:40,92
25/02/2020 17:45,86
25/02/2020 17:50,83
25/02/2020 17:55,66
25/02/2020 18:00,59
25/02/2020 18:05,76
25/02/2020 18:10,78
25/02/2020 18:15,83
25/02/2020 18:20,89
25/02/2020 18:25,58
25/02/2020 18:30,75
25/02/2020 18:35,93
25/02/2020 18:40,78
25/02/2020 18:45,86
25/02/2020 18:50,75
25/02/2020 18:55,80
25/02/2020 19:00,79
25/02/2020 19:05,83
25/02/2020 19:10,81
25/02/2020 19:15,66
25/02/2020 19:20,84
25/02/2020 19:25,77
25/02/2020 19:30,76
25/02/2020 19:35,86
25/02/2020 19:40,62
25/02/2020 19:45,69
25/02/2020 19:50,82
25/02/2020 19:55,55
25/02/2020 20:00,75
25/02/2020 20:05,53
25/02/2020 20:10,73
25/02/2020 20:15,69
25/02/2020 20:20,61
25/02/2020 20:25,68
25/02/2020 20:30,55
25/02/2020 20:35,58
25/02/2020 20:40,54
25/02/2020 20:45,57
25/02/2020 20:50,41
25/02/2020 20:55,59
25/02/2020 21:00,53
25/02/2020 21:05,39
25/02/2020 21:10,56
25/02/2020 21:15,58
25/02/2020 21:20,54
25/02/2020 21:25,44
25/02/2020 21:30,39
25/02/2020 21:35,42
25/02/2020 21:40,44
25/02/2020 21:45,43
25/02/2020 21:50,37
25/02/2020 21:55,37
25/02/2020 22:00,38
25/02/2020 22:05,41
25/02/2020 22:10,39
25/02/2020 22:15,33
25/02/2020 22:20,29
25/02/2020 22:25,25
25/02/2020 22:30,22
25/02/2020 22:35,33
25/02/2020 22:40,29
25/02/2020 22:45,32
25/02/2020 22:50,30
25/02/2020 22:55,22
25/02/2020 23:00,23
25/02/2020 23:05,22
25/02/2020 23:10,25
25/02/2020 23:15,17
25/02/2020 23:20,13
25/02/2020 23:25,25
25/02/2020 23:30,13
25/02/2020 23:35,22
25/02/2020 23:40,11
25/02/2020 23:45,23
25/02/2020 23:50,10
25/02/2020 23:55,16
26/02/2020 0:00,17
26/02/2020 0:05,7
26/02/2020 0:10,10
26/02/2020 0:15,18
26/02/2020 0:20,22
26/02/2020 0:25,11
26/02/2020 0:30,6
26/02/2020 0:35,7
26/02/2020 0:40,7
26/02/2020 0:45,12
26/02/2020 0:50,4
26/02/2020 0:55,8
26/02/2020 1:00,6
26/02/2020 1:05,13
26/02/2020 1:10,10
26/02/2020 1:15,7
26/02/2020 1:20,10
26/02/2020 1:25,9
26/02/2020 1:30,6
26/02/2020 1:35,8
26/02/2020 1:40,7
26/02/2020 1:45,9
26/02/2020 1:50,1
26/02/2020 1:55,3
26/02/2020 2:00,5
26/02/2020 2:05,7
26/02/2020 2:10,2
26/02/2020 2:15,5
26/02/2020 2:20,4
26/02/2020 2:25,3
26/02/2020 2:30,5
26/02/2020 2:35,2
26/02/2020 2:40,9
26/02/2020 2:45,4
26/02/2020 2:50,0
26/02/2020 2:55,3
26/02/2020 3:00,6
26/02/2020 3:05,5
26/02/2020 3:10,3
26/02/2020 3:15,4
26/02/2020 3:20,3
26/02/2020 3:25,4
26/02/2020 3:30,6
26/02/2020 3:35,3
26/02/2020 3:40,6
26/02/2020 3:45,9
26/02/2020 3:50,11
26/02/2020 3:55,10
26/02/2020 4:00,9
26/02/2020 4:05,9
26/02/2020 4:10,14
26/02/2020 4:15,11
26/02/2020 4:20,15
26/02/2020 4:25,17
26/02/2020 4:30,16
26/02/2020 4:35,14
26/02/2020 4:40,26
26/02/2020 4:45,35
26/02/2020 4:50,34
26/02/2020 4:55,26
26/02/2020 5:00,50
26/02/2020 5:05,39
26/02/2020 5:10,45
26/02/2020 5:15,55
26/02/2020 5:20,62
26/02/2020 5:25,72
26/02/2020 5:30,55
26/02/2020 5:35,77
26/02/2020 5:40,84
26/02/2020 5:45,103
26/02/2020 5:50,77
26/02/2020 5:55,74
26/02/2020 6:00,82
26/02/2020 6:05,94
26/02/2020 6:10,103
26/02/2020 6:15,103
26/02/2020 6:20,124
26/02/2020 6:25,155
26/02/2020 6:30,133
26/02/2020 6:35,153
26/02/2020 6:40,167
26/02/2020 6:45,165
26/02/2020 6:50,157
26/02/2020 6:55,150
26/02/2020 7:00,137
26/02/2020 7:05,125
26/02/2020 7:10,132
26/02/2020 7:15,128
26/02/2020 7:20,122
26/02/2020 7:25,116
26/02/2020 7:30,97
26/02/2020 7:35,89
26/02/2020 7:40,78
26/02/2020 7:45,81
26/02/2020 7:50,77
26/02/2020 7:55,77
26/02/2020 8:00,89
26/02/2020 8:05,80
26/02/2020 8:10,75
26/02/2020 8:15,74
26/02/2020 8:20,80
26/02/2020 8:25,96
26/02/2020 8:30,108
26/02/2020 8:35,90
26/02/2020 8:40,93
26/02/2020 8:45,86
26/02/2020 8:50,74
26/02/2020 8:55,85
26/02/2020 9:00,84
26/02/2020 9:05,102
26/02/2020 9:10,95
26/02/2020 9:15,107
26/02/2020 9:20,117
26/02/2020 9:25,111
26/02/2020 9:30,108
26/02/2020 9:35,114
26/02/2020 9:40,108
26/02/2020 9:45,109
26/02/2020 9:50,133
26/02/2020 9:55,103
26/02/2020 10:00,110
26/02/2020 10:05,105
26/02/2020 10:10,106
26/02/2020 10:15,110
26/02/2020 10:20,104
26/02/2020 10:25,109
26/02/2020 10:30,107
26/02/2020 10:35,108
26/02/2020 10:40,116
26/02/2020 10:45,114
26/02/2020 10:50,101
26/02/2020 10:55,104
26/02/2020 11:00,116
26/02/2020 11:05,113
26/02/2020 11:10,120
26/02/2020 11:15,125
26/02/2020 11:20,86
26/02/2020 11:25,110
26/02/2020 11:30,96
26/02/2020 11:35,110
26/02/2020 11:40,114
26/02/2020 11:45,95
26/02/2020 11:50,112
26/02/2020 11:55,115
26/02/2020 12:00,100
26/02/2020 12:05,88
26/02/2020 12:10,106
26/02/2020 12:15,112
26/02/2020 12:20,96
26/02/2020 12:25,108
26/02/2020 12:30,112
26/02/2020 12:35,111
26/02/2020 12:40,110
26/02/2020 12:45,87
26/02/2020 12:50,119
26/02/2020 12:55,97
26/02/2020 13:00,94
26/02/2020 13:05,101
26/02/2020 13:10,108
26/02/2020 13:15,109
26/02/2020 13:20,99
26/02/2020 13:25,96
26/02/2020 13:30,106
26/02/2020 13:35,93
26/02/2020 13:40,115
26/02/2020 13:45,111
26/02/2020 13:50,118
26/02/2020 13:55,103
26/02/2020 14:00,111
26/02/2020 14:05,103
26/02/2020 14:10,102
26/02/2020 14:15,108
26/02/2020 14:20,111
26/02/2020 14:25,98
26/02/2020 14:30,103
26/02/2020 14:35,104
26/02/2020 14:40,111
26/02/2020 14:45,108
26/02/2020 14:50,109
26/02/2020 14:55,107
26/02/2020 15:00,108
26/02/2020 15:05,103
26/02/2020 15:10,96
26/02/2020 15:15,117
26/02/2020 15:20,113
26/02/2020 15:25,99
26/02/2020 15:30,105
26/02/2020 15:35,109
26/02/2020 15:40,81
26/02/2020 15:45,106
26/02/2020 15:50,96
26/02/2020 15:55,91
26/02/2020 16:00,94
26/02/2020 16:05,90
26/02/2020 16:10,102
26/02/2020 16:15,94
26/02/2020 16:20,93
26/02/2020 16:25,99
26/02/2020 16:30,87
26/02/2020 16:35,94
26/02/2020 16:40,93
26/02/2020 16:45,101
26/02/2020 16:50,81
26/02/2020 16:55,91
26/02/2020 17:00,82
26/02/2020 17:05,89
26/02/2020 17:10,103
26/02/2020 17:15,98
26/02/2020 17:20,109
26/02/2020 17:25,93
26/02/2020 17:30,98
26/02/2020 17:35,85
26/02/2020 17:40,79
26/02/2020 17:45,73
26/02/2020 17:50,100
26/02/2020 17:55,88
26/02/2020 18:00,73
26/02/2020 18:05,81
26/02/2020 18:10,80
26/02/2020 18:15,85
26/02/2020 18:20,91
26/02/2020 18:25,89
26/02/2020 18:30,93
26/02/2020 18:35,103
26/02/2020 18:40,80
26/02/2020 18:45,73
26/02/2020 18:50,76
26/02/2020 18:55,81
26/02/2020 19:00,78
26/02/2020 19:05,91
26/02/2020 19:10,84
26/02/2020 19:15,90
26/02/2020 19:20,80
26/02/2020 19:25,94
26/02/2020 19:30,97
26/02/2020 19:35,96
26/02/2020 19:40,79
26/02/2020 19:45,78
26/02/2020 19:50,67
26/02/2020 19:55,84
26/02/2020 20:00,67
26/02/2020 20:05,71
26/02/2020 20:10,71
26/02/2020 20:15,79
26/02/2020 20:20,65
26/02/2020 20:25,59
26/02/2020 20:30,61
26/02/2020 20:35,37
26/02/2020 20:40,70
26/02/2020 20:45,56
26/02/2020 20:50,60
26/02/2020 20:55,50
26/02/2020 21:00,54
26/02/2020 21:05,51
26/02/2020 21:10,52
26/02/2020 21:15,46
26/02/2020 21:20,50
26/02/2020 21:25,53
26/02/2020 21:30,47
26/02/2020 21:35,45
26/02/2020 21:40,48
26/02/2020 21:45,48
26/02/2020 21:50,45
26/02/2020 21:55,38
26/02/2020 22:00,32
26/02/2020 22:05,46
26/02/2020 22:10,57
26/02/2020 22:15,54
26/02/2020 22:20,48
26/02/2020 22:25,45
26/02/2020 22:30,50
26/02/2020 22:35,38
26/02/2020 22:40,33
26/02/2020 22:45,49
26/02/2020 22:50,38
26/02/2020 22:55,37
26/02/2020 23:00,27
26/02/2020 23:05,26
26/02/2020 23:10,38
26/02/2020 23:15,34
26/02/2020 23:20,29
26/02/2020 23:25,22
26/02/2020 23:30,18
26/02/2020 23:35,24
26/02/2020 23:40,12
26/02/2020 23:45,31
26/02/2020 23:50,22
26/02/2020 23:55,23
29/02/2020 0:00,24
29/02/2020 0:05,14
29/02/2020 0:10,7
29/02/2020 0:15,20
29/02/2020 0:20,7
29/02/2020 0:25,13
29/02/2020 0:30,12
29/02/2020 0:35,8
29/02/2020 0:40,12
29/02/2020 0:45,11
29/02/2020 0:50,9
29/02/2020 0:55,11
29/02/2020 1:00,10
29/02/2020 1:05,5
29/02/2020 1:10,6
29/02/2020 1:15,6
29/02/2020 1:20,2
29/02/2020 1:25,5
29/02/2020 1:30,9
29/02/2020 1:35,6
29/02/2020 1:40,7
29/02/2020 1:45,6
29/02/2020 1:50,2
29/02/2020 1:55,5
29/02/2020 2:00,3
29/02/2020 2:05,6
29/02/2020 2:10,6
29/02/2020 2:15,7
29/02/2020 2:20,4
29/02/2020 2:25,5
29/02/2020 2:30,8
29/02/2020 2:35,8
29/02/2020 2:40,4
29/02/2020 2:45,9
29/02/2020 2:50,3
